id,es-419,en-GB,fr-CA,ko,ja,ru,nl,it,de,zh,zh-Hant,fr,es,en
Npc_Kokiri011,Elomo,Damia,Damia,다미다미,ダミダミ,Дамия,Damia,Damia,Damius,达秘达米,達秘達米,Damia,Romell,Damia
Npc_Umii_Kakariko_Scholar_D,Enor,Setari,Staire,에노코,エノコ,Тинни,Setari,Pabby,Setar,艾诺可,艾諾可,Staire,Enor,Setari
Npc_MercenarySoldier_Hylia002B,Erbys,Derbos,Debysis,다비시스,ダビシス,Дерби,Derbos,Erbys,Derbis,达比希斯,達比希斯,Debysis,Erbys,Derbos
Npc_FaronWoods008,Estrayu,Straia,Staille,스테이어,ステイヤ,Стеер,Straia,Staya,Straia,司狄亚,司狄亞,Staille,Staineh,Straia
Npc_MercenarySoldier_Hylia003A,Eute,Yutas,Eutas,유타스,ユータス,Эвстас,Yutas,Eustas,Eustak,尤塔斯,尤塔斯,Eutas,Eute,Yutas
Npc_oasis032,Eysa,Essa,Ekvis,엑티스,エクティス,Эсса,Essa,Ectis,Ektis,埃可缇丝,艾可緹絲,Ekvis,Eysa,Essa
Npc_BaseCampSoldier_Hylia013,Ezko,Scorpis,Foskor,스콜피스,スコルピス,Базен,Scorpis,Nontis,Skorpis,史柯尔皮斯,史柯爾皮斯,Foskor,Ezko,Scorpis
Npc_Attacked02_002,Falui,Kaffi,Vombaca,프라이,フーライ,Папеда,Kaffi,Vombac,Fulai,芙濑,芙瀨,Vombaca,Falui,Kaffi
HorseAssociationCustum002,Fana,Phanna,Fanfa,패너,ファンファ,Фанна,Phanna,Fanfa,Phanna,凡珐,凡琺,Fanfa,Phaina,Phanna
Npc_SmallOasis013,Fande,Faundi,Catorène,판데,ファンデ,Фанде,Faundi,Fandeh,Fande,方黛,方黛,Catorène,Fande,Faundi
Npc_WellMania,Fera,Fera,Pernège,바이치,ユノシタ,Камнела,Fera,Sasif,Kressa,优诺西塔,優諾西塔,Pernège,Fera,Fera
Npc_KorokFly004,Fico,Raha,Rarha,라하,ラーハ,Харар,Raha,Rahal,Harrius,拉哈,拉哈,Rarha,Fico,Raha
NPC_Lanayru002,Fien,Fin,Finn,핀,フィン,Фин,Fin,Fyn,Fin,芬,芬,Finn,Fien,Fin
Npc_SouthernVillage012,Flarya,Flavi,Flahmi,플레버,フレヴァ,Флави,Flavi,Fleva,Flavi,芙莱芭,芙雷芭,Flahmi,Flarya,Flavi
Npc_Orchestra_BT_F,Flauryn,Pyper,Fluol,피리스,フェーイ,Лейф,Yper,Feyn,Feyn,菲伊,菲伊,Fluol,Flauryn,Pyper
Npc_MercenarySoldier_Hylia004,Flavo,Flahva,Flava,플러버,フラーバ,Флаво,Flahva,Flava,Flawar,弗拉巴,弗拉巴,Flava,Flavo,Flahva
Npc_oasis020,Frely,Frelly,Fressah,프레지,フラジィ,Фрейя,Frelly,Fraji,Freya,芙拉吉,芙拉吉,Fressah,Verdyne,Frelly
Npc_KorokFly002,Fresnell,Nako,Nako,나코,ナコ,Кона,Nako,Nako,Konus,纳柯,納柯,Nako,Fresnell,Nako
Npc_BaseCamp_Zora002,Fugak,Resco,Tycion,후가크,フガク,Ностан,Resco,Spart,Phesra,弗贾克,弗賈克,Tycion,Fugak,Resco
Npc_CafeHylia004,Gahus,Fico,Micar,가슈,ガッシュ,Куфис,Fico,Cussif,Sucif,盖休,蓋休,Micar,Gahus,Fico
Npc_ZoraGoron_001,Gairo,Reagah,Tainer,아기푸트,アギプット,Рега,Reagah,Masserizio,Agiputt,阿吉普托,阿吉普托,Tainer,Gairo,Reagah
Npc_RitoHatago004,Galop,Galli,Pagol,게롤,ギャロ,Галли,Galli,Garl,Gallo,咖罗,咖羅,Pagol,Gallop,Galli
Npc_Goron019,Gamuro,Shmid,Shimidt,시미트,シミット,Шмито,Shmid,Roskle,Smitton,希米特,希米特,Shimidt,Gamuro,Shmid
Npc_HyruleWestHatago002,Garsen,Garshon,Gamyo,가르션,ガミョー,Гаршон,Garshon,Gamyo,Garson,嘉缪,嘉繆,Gamyo,Garsen,Garshon
Npc_Road_030,Garton,Gartan,Capsi,게리튼,ガラトン,Гартан,Gartan,Garton,Garton,迦拉顿,迦拉頓,Capsi,Garton,Gartan
Npc_HighMountain033,Genali,Genli,Ghenkott,겐코,ゲンコ,Генли,Genli,Ghenko,Genli,庚珂,庚珂,Ghenkott,Genali,Genli
Npc_Lanayru004,Gerlack,Eryck,Guerlac,게라크,ゲーラック,Эрик,Eryck,Gerlack,Gerlack,格拉克,格拉克,Guerlac,Gerlack,Eryck
NPC_oasis004,Gianu,Sesami,Cézam,고마나,ゴマナ,Сезами,Sesami,Gomana,Goman,格玛纳,格瑪納,Cézam,Giann,Sesami
Npc_SmallOasis002,Gineli,Guy,Migaro,가이,ギネマー,Гинемер,Guy,Ghinemar,Ghinemar,柒内玛,基內瑪,Migaro,Gineli,Guy
Npc_Kokiri008,Gingo,Chio,Papistus,치오,スダジイ,Чио,Chio,Ghiando,Papistus,思达吉,思達吉,Papistus,Gingo,Chio
Npc_HighMountain037,Gizutt,Gesane,Ghipa,기잔,ギザン,Гизан,Gesane,Gizan,Gesane,基藏,基藏,Ghipa,Gizutt,Gesane
Npc_CaveTraveler001,Gladio,Gladis,Glaï,글라디,グラジ,Гладислав,Gladis,Gladi,Gladi,古拉吉,古拉吉,Glaï,Gladio,Gladis
Npc_MercenarySoldier_Hylia001,Glaren,Gralens,Tronel,글라레스,グラレンス,Цимбо,Gralens,Glaren,Glarenz,谷拉廉斯,谷拉廉斯,Tronel,Glaren,Gralens
Npc_TamourPlainHatago_003,Glisa,Gleema,Suya,글리마,ツヤ,Глима,Gleema,Tsuya,Glima,茨亚,茨亞,Suya,Gleesa,Gleema
Npc_HyruleDepthHatago004,Gog,Geggle,Kasah,고그,ゴーグ,Гегл,Geggle,Gorg,Geggel,果戈,果戈,Kasah,Geggle,Geggle
Npc_Goron009,Gonguron,Gonguron,Bégron,건그런,ゴングロン,Гонгурон,Gonguron,Gongron,Gonguron,贡哥隆,貢哥隆,Bégron,Gonguron,Gonguron
Npc_Goron012,Goradro,Dorill,Perk,드릴드,ドリルド,Дорилл,Dorill,Drillo,Dorill,多黎尔多,多黎爾多,Perk,Goradro,Dorill
Npc_Goron005,Gorata,Aji,Kamaxor,아지테,アジテータ,Аджи,Aji,Ajiter,Agi,阿基特塔,阿基特塔,Kamaxor,Gorata,Aji
Npc_Goron006,Gorobu,Bludo,Buldo,브루도,ブルドー,Брудо,Bludo,Bludo,Bludo,布尔多,布爾多,Buldo,Gorobu,Bludo
Npc_Road_028,Gorol,Boldon,Uldon,볼든,ボルドン,Болден,Boldon,Boldon,Boldon,波尔顿,波爾頓,Uldon,Gorold,Boldon
Npc_Goron016,Gorotan,Rohan,Brathan,블로한,ブロハン,Рохан,Rohan,Brohan,Brohan,伯洛杭,伯洛杭,Brathan,Gorotan,Rohan
Npc_Goron032,Goruk,Grapp,Tractop,그랩,グラップ,Грапп,Grapp,Grappo,Grapp,格拉普,格拉普,Tractop,Boruk,Grapp
Npc_Goron015,Goruke,Axyl,Pikoro,피케,ピッケ,Аксель,Axyl,Picco,Pick,皮凯,皮凱,Pikoro,Goruke,Axyl
Npc_Goron031,Gorun,Dugby,Plèle,컵스,コップス,Дагби,Dugby,Kopps,Spafel,科普思,科普思,Plèle,Gorun,Dugby
Npc_goron004,Goruro,Rogaro,Rolouro,로그로,ログロ,Рогаро,Rogaro,Rogulo,Rogaro,罗古洛,羅古洛,Rolouro,Goruro,Rogaro
Npc_Kakariko013,Gostin,Steen,Goustan,고스틴,ゴスティン,Стин,Steen,Gostìn,Gustin,歌思汀,歌思汀,Goustan,Gostin,Steen
Npc_Goron042,Gotok,Pleer,Peince,야토코,ヤトッコ,Щипо,Pleer,Pinzon,Zanger,雅托克,雅托克,Peince,Gotok,Pleer
Npc_RiverSideHatago001,Gotter,Gotter,Gottah,고터프,ゴエタフ,Готтер,Gotter,Gohetaf,Godric,戈艾塔弗,戈艾塔弗,Gottah,Gotter,Gotter
Npc_DressFairy_02,Gran hada Kaysa,Great Fairy Kaysa,Grande fée Caesa,대요정 시저,大妖精 シーザ,Большая фея Цезара,Grote fee Kaysa,Fata radiosa Shizar,Caesa,大妖精西莎,大妖精西莎,Grande fée Caesa,Gran hada Laniah,Great Fairy Kaysa
TwnObj_FairySpringClose_B_01,Gran hada Kaysa,Great Fairy Kaysa,Grande fée Caesa,대요정 시저,大妖精 シーザ,Большая фея Цезара,Grote fee Kaysa,Fata radiosa Shizar,Große Fee Caesa,大妖精西莎,大妖精西莎,Grande fée Caesa,Gran hada Laniah,Great Fairy Kaysa
Npc_DressFairy_01,Gran hada Muarenn,Great Fairy Mija,Grande fée Mijah,대요정 미자,大妖精 ミジャー,Большая фея Мия,Grote fee Mija,Fata radiosa Mijah,Mijah,大妖精弥佳,大妖精彌佳,Grande fée Mijah,Gran hada Muarenn,Great Fairy Mija
TwnObj_FairySpringClose_C_01,Gran hada Muarenn,Great Fairy Mija,Grande fée Mijah,대요정 미자,大妖精 ミジャー,Большая фея Мия,Grote fee Mija,Fata radiosa Mijah,Große Fee Mijah,大妖精弥佳,大妖精彌佳,Grande fée Mijah,Gran hada Muarenn,Great Fairy Mija
Npc_DressFairy_03,Gran hada Satten,Great Fairy Tera,Grande fée Tera,대요정 테라,大妖精 テーラ,Большая фея Тера,Grote fee Tera,Fata radiosa Tehera,Tera,大妖精蒂拉,大妖精蒂拉,Grande fée Tera,Gran hada Satten,Great Fairy Tera
TwnObj_FairySpringClose_D_01,Gran hada Satten,Great Fairy Tera,Grande fée Tera,대요정 테라,大妖精 テーラ,Большая фея Тера,Grote fee Tera,Fata radiosa Tehera,Große Fee Tera,大妖精蒂拉,大妖精蒂拉,Grande fée Tera,Gran hada Satten,Great Fairy Tera
Npc_DressFairy_00,Gran hada Seddha,Great Fairy Cotera,Grande fée Cotura,대요정 크출라,大妖精 クチューラ,Большая фея Котера,Grote fee Cotera,Fata radiosa Kutura,Cotura,大妖精可秋拉,大妖精可秋拉,Grande fée Cotura,Gran hada Seddha,Great Fairy Cotera
TwnObj_FairySpringClose_A_01,Gran hada Seddha,Great Fairy Cotera,Grande fée Cotura,대요정 크출라,大妖精 クチューラ,Большая фея Котера,Grote fee Cotera,Fata radiosa Kutura,Große Fee Cotura,大妖精可秋拉,大妖精可秋拉,Grande fée Cotura,Gran hada Seddha,Great Fairy Cotera
TwnObj_Village_Korok_DekuTree_A_01,Gran Árbol Deku,Great Deku Tree,Vénérable Arbre Mojo,데크나무님,デクの樹サマ,Древо Деку,Deku-boom,Grande albero Deku,Deku-Baum,德库树长老,德庫樹長老,Vénérable Arbre Mojo,Gran Árbol Deku,Great Deku Tree
Npc_oasis005,Grette,Greta,Egrouss,이그렛타,イグレッタ,Грета,Greta,Igretta,Greta,依格莱塔,依格雷塔,Egrouss,Grette,Greta
Npc_Zora029,Gruve,Gruve,Gruve,노르,ノール,Грув,Gruve,Norr,Rytt,诺尔,諾爾,Gruve,Gruve,Gruve
Npc_Road_017,Guin,Glendo,Guiff,드나이트,ドナイト,Глендо,Glendo,Glen,Glendo,多纳伊拓,多納伊拓,Guiff,Guin,Glendo
Npc_Eldin_Hylia004,Guser,Gozzber,Grosereau,구즈리,グズリ,Крыж,Gozzber,Vaspin,Stachil,谷兹利,谷茲利,Grosereau,Guser,Gozzber
Npc_FaronWoods007,Gyroc,Giro,Giroccho,기로쵸,ギロッチョ,Гиро,Giro,Ghiroccio,Giro,基洛丘,基洛丘,Giroccho,Gyroc,Giro
Npc_Zonau_Golem_Servant_ZonauChallenge_00,Gólem administrador,Caretaker Construct,Golem administrateur,관리 골렘,管理ゴーレム,Голем-администратор,Zonoïde-administrator,Golem intendente,Verwalterkonstrukt,管理魔像,管理魔像,Golem administrateur,Gólem administrador,Caretaker Construct
Npc_Zonau_Golem_Servant_BaseCamp_01,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_FirstIsland_00,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_FirstIsland_10,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_FirstIsland_11,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_FirstIsland_19,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_FirstIsland_20,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_FirstIsland_22,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_Minus0001,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_Minus0002,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_Minus0003,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_Minus0004,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_Minus0005,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_Minus0006,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_Minus0007,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_Minus0008,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_Minus0009,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_Minus0010,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_Minus0021,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_Minus0022,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_Minus0024,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_Minus0025,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_Shrine_00,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_Shrine_01,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_SkyIsland0001,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_SkyIsland0002,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_SkyIsland0003,Gólem ayudante,Steward Construct,Golem assistant,집사 골렘,執事ゴーレム,Голем-дворецкий,Zonoïdelakei,Golem aiutante,Dienerkonstrukt,管家魔像,管家魔像,Golem assistant,Gólem ayudante,Steward Construct
Npc_Zonau_Golem_Servant_FirstIsland_02,Gólem cazador,Ranger Construct,Golem chasseur,사냥꾼 골렘,狩人ゴーレム,Голем-охотник,Zonoïdejager,Golem cacciatore,Försterkonstrukt,猎人魔像,獵人魔像,Golem chasseur,Gólem cazador,Ranger Construct
Npc_Zonau_Golem_Servant_FirstIsland_04,Gólem cazador,Ranger Construct,Golem chasseur,사냥꾼 골렘,狩人ゴーレム,Голем-охотник,Zonoïdejager,Golem cacciatore,Försterkonstrukt,猎人魔像,獵人魔像,Golem chasseur,Gólem cazador,Ranger Construct
Npc_Zonau_Golem_Servant_FirstIsland_17,Gólem cazador,Ranger Construct,Golem chasseur,사냥꾼 골렘,狩人ゴーレム,Голем-охотник,Zonoïdejager,Golem cacciatore,Försterkonstrukt,猎人魔像,獵人魔像,Golem chasseur,Gólem cazador,Ranger Construct
Npc_Zonau_Golem_Servant_FirstIsland_03,Gólem cocinero,Culinary Construct,Golem cuisinier,조리 골렘,調理ゴーレム,Голем-повар,Zonoïdekok,Golem cuoco,Kochkonstrukt,料理魔像,料理魔像,Golem cuisiner,Gólem cocinero,Culinary Construct
Npc_Zonau_Golem_Servant_FirstIsland_06,Gólem constructor,Maker Construct,Golem charpentier,목수 골렘,大工ゴーレム,Голем-плотник,Zonoïdehoutwerker,Golem carpentiere,Handwerkerkonstrukt,木匠魔像,木匠魔像,Golem charpentier,Gólem carpintero,Maker Construct
Npc_Zonau_Golem_Servant_FirstIsland_07,Gólem constructor,Maker Construct,Golem charpentier,목수 골렘,大工ゴーレム,Голем-плотник,Zonoïdehoutwerker,Golem carpentiere,Handwerkerkonstrukt,木匠魔像,木匠魔像,Golem charpentier,Gólem carpintero,Maker Construct
Npc_Zonau_Golem_Servant_FirstIsland_12,Gólem constructor,Maker Construct,Golem charpentier,목수 골렘,大工ゴーレム,Голем-плотник,Zonoïdehoutwerker,Golem carpentiere,Handwerkerkonstrukt,木匠魔像,木匠魔像,Golem charpentier,Gólem carpintero,Maker Construct
Npc_Zonau_Golem_Servant_FirstIsland_13,Gólem constructor,Maker Construct,Golem charpentier,목수 골렘,大工ゴーレム,Голем-плотник,Zonoïdehoutwerker,Golem carpentiere,Handwerkerkonstrukt,木匠魔像,木匠魔像,Golem charpentier,Gólem carpintero,Maker Construct
Npc_Zonau_Golem_Servant_FirstIsland_14,Gólem constructor,Maker Construct,Golem charpentier,목수 골렘,大工ゴーレム,Голем-плотник,Zonoïdehoutwerker,Golem carpentiere,Handwerkerkonstrukt,木匠魔像,木匠魔像,Golem charpentier,Gólem carpintero,Maker Construct
Npc_Zonau_Golem_Servant_FirstIsland_18,Gólem constructor,Maker Construct,Golem charpentier,목수 골렘,大工ゴーレム,Голем-плотник,Zonoïdehoutwerker,Golem carpentiere,Handwerkerkonstrukt,木匠魔像,木匠魔像,Golem charpentier,Gólem carpintero,Maker Construct
Npc_Zonau_Golem_Servant_FirstIsland_23,Gólem constructor,Maker Construct,Golem charpentier,목수 골렘,大工ゴーレム,Голем-плотник,Zonoïdehoutwerker,Golem carpentiere,Handwerkerkonstrukt,木匠魔像,木匠魔像,Golem charpentier,Gólem carpintero,Maker Construct
Npc_Zonau_Golem_Servant_FirstIsland_08,Gólem excavador,Mining Construct,Golem mineur,채굴 골렘,採掘ゴーレム,Голем-землекоп,Zonoïdemijnwerker,Golem scavatore,Minenkonstrukt,采矿魔像,採礦魔像,Golem mineur,Gólem excavador,Mining Construct
Npc_Zonau_Golem_Servant_FirstIsland_15,Gólem excavador,Mining Construct,Golem mineur,채굴 골렘,採掘ゴーレム,Голем-землекоп,Zonoïdemijnwerker,Golem scavatore,Minenkonstrukt,采矿魔像,採礦魔像,Golem mineur,Gólem excavador,Mining Construct
Npc_Zonau_Golem_Servant_FirstIsland_16,Gólem excavador,Mining Construct,Golem mineur,채굴 골렘,採掘ゴーレム,Голем-землекоп,Zonoïdemijnwerker,Golem scavatore,Minenkonstrukt,采矿魔像,採礦魔像,Golem mineur,Gólem excavador,Mining Construct
Npc_Zonau_Golem_Servant_ZonauChallenge_02,Gólem excavador,Mining Construct,Golem mineur,채굴 골렘,採掘ゴーレム,Голем-землекоп,Zonoïdemijnwerker,Golem scavatore,Minenkonstrukt,采矿魔像,採礦魔像,Golem mineur,Gólem excavador,Mining Construct
Npc_Zonau_Golem_Servant_ZonauChallenge_01,Gólem forjador,Smithing Construct,Golem forgeron,대장장이 골렘,鍛冶ゴーレム,Голем-кузнец,Zonoïdesmid,Golem forgiatore,Schmiedkonstrukt,锻造魔像,鍛造魔像,Golem forgeron,Gólem forjador,Smithing Construct
Npc_Zonau_Golem_Servant_FirstIsland_21,Gólem refinador,Forge Construct,Golem raffineur,제련 골렘,製錬ゴーレム,Голем-алхимик,Zonoïdemetallurg,Golem raffinatore,Alchemiekonstrukt,制炼魔像,製煉魔像,Golem raffineur,Gólem refinador,Forge Construct
Npc_Zonau_Golem_Servant_Minus0012,Gólem refinador,Forge Construct,Golem raffineur,제련 골렘,製錬ゴーレム,Голем-алхимик,Zonoïdemetallurg,Golem raffinatore,Alchemiekonstrukt,制炼魔像,製煉魔像,Golem raffineur,Gólem refinador,Forge Construct
Npc_Zonau_Golem_Servant_Minus0013,Gólem refinador,Forge Construct,Golem raffineur,제련 골렘,製錬ゴーレム,Голем-алхимик,Zonoïdemetallurg,Golem raffinatore,Alchemiekonstrukt,制炼魔像,製煉魔像,Golem raffineur,Gólem refinador,Forge Construct
Npc_Zonau_Golem_Servant_Minus0014,Gólem refinador,Forge Construct,Golem raffineur,제련 골렘,製錬ゴーレム,Голем-алхимик,Zonoïdemetallurg,Golem raffinatore,Alchemiekonstrukt,制炼魔像,製煉魔像,Golem raffineur,Gólem refinador,Forge Construct
Npc_Zonau_Golem_Servant_Minus0015,Gólem refinador,Forge Construct,Golem raffineur,제련 골렘,製錬ゴーレム,Голем-алхимик,Zonoïdemetallurg,Golem raffinatore,Alchemiekonstrukt,制炼魔像,製煉魔像,Golem raffineur,Gólem refinador,Forge Construct
Npc_Zonau_Golem_Servant_Minus0016,Gólem refinador,Forge Construct,Golem raffineur,제련 골렘,製錬ゴーレム,Голем-алхимик,Zonoïdemetallurg,Golem raffinatore,Alchemiekonstrukt,制炼魔像,製煉魔像,Golem raffineur,Gólem refinador,Forge Construct
Npc_Zonau_Golem_Servant_Minus0017,Gólem refinador,Forge Construct,Golem raffineur,제련 골렘,製錬ゴーレム,Голем-алхимик,Zonoïdemetallurg,Golem raffinatore,Alchemiekonstrukt,制炼魔像,製煉魔像,Golem raffineur,Gólem refinador,Forge Construct
Npc_Zonau_Golem_Servant_Minus0018,Gólem refinador,Forge Construct,Golem raffineur,제련 골렘,製錬ゴーレム,Голем-алхимик,Zonoïdemetallurg,Golem raffinatore,Alchemiekonstrukt,制炼魔像,製煉魔像,Golem raffineur,Gólem refinador,Forge Construct
Npc_Zonau_Golem_Servant_Minus0019,Gólem refinador,Forge Construct,Golem raffineur,제련 골렘,製錬ゴーレム,Голем-алхимик,Zonoïdemetallurg,Golem raffinatore,Alchemiekonstrukt,制炼魔像,製煉魔像,Golem raffineur,Gólem refinador,Forge Construct
Npc_Zonau_Golem_Servant_Minus0020,Gólem refinador,Forge Construct,Golem raffineur,제련 골렘,製錬ゴーレム,Голем-алхимик,Zonoïdemetallurg,Golem raffinatore,Alchemiekonstrukt,制炼魔像,製煉魔像,Golem raffineur,Gólem refinador,Forge Construct
Npc_Zonau_Golem_Servant_Minus0026,Gólem refinador,Forge Construct,Golem raffineur,제련 골렘,製錬ゴーレム,Голем-алхимик,Zonoïdemetallurg,Golem raffinatore,Alchemiekonstrukt,制炼魔像,製煉魔像,Golem raffineur,Gólem refinador,Forge Construct
Npc_UMiiVillage009,Hagui,Hagie,Deza,하기,ハギ,Хаги,Hagie,Hagi,Hagi,哈吉,哈吉,Deza,Hagg,Hagie
Npc_oasis041,Haia,Kotta,Coclie,코튼,コトン,Котта,Kotta,Kothona,Kotta,珂顿,珂頓,Coclie,Kotta,Kotta
Npc_UMiiVillage003,Hailí,Hunnie,Annie,하니,ハーニー,Ханни,Hunnie,Hanny,Hannie,哈妮,哈妮,Annie,Haily,Hunnie
Npc_HyruleDepthHatago001,Haité,Haite,Baih,헤이트,ハイト,Хайти,Haite,Hait,Haite,哈依特,哈依特,Baih,Haite,Haite
Npc_NewsPaper011,Hakau,Dophi,Dophy,팔가,ハッカク,Подо,Dophi,Dofly,Dophyll,哈卡克,哈卡克,Dophy,Hakau,Dophi
Npc_TabantaHatago002,Harloa,Harlow,Auven,할로,ホーロ,Харло,Harlow,Hollo,Harlow,霍萝,霍羅,Auven,Harloa,Harlow
Npc_HighMountain009,Harth,Harth,Harfor,하츠,ハーツ,Харт,Harth,Harth,Hertis,哈茨,哈茨,Harfor,Harth,Harth
