id,es-419,en-GB,fr-CA,ko,ja,ru,nl,it,de,zh,zh-Hant,fr,es,en
Armor_172_Head,Máscara de Majora,Majora's Mask,Masque de Majora,무쥬라의 가면,ムジュラの仮面,Маска Маджоры,Majora's masker,Maschera di Majora,Majoras Maske,魔吉拉的面具,魔吉拉的面具,Masque de Majora,Máscara de Majora,Majora's Mask
Armor_173_Head,Casco de Midna,Midna's Helmet,Couronne de Midona,미드나의 투구,ミドナの冠,Шлем Мидны,Midna's helm,Elmo di Midna,Midnas Krone,米多娜的王冠,米多娜的王冠,Couronne de Midona,Casco de Midna,Midna's Helmet
Armor_174_Head,Gorro de Tingle,Tingle's Hood,Cagoule de Tingle,팅글의 두건,チンクルの頭巾,Шапка Тингла,Tingles kap,Cappuccio di Tingle,Tingles Kapuze,汀空的头巾,汀空的頭巾,Cagoule de Tingle,Gorro de Tingle,Tingle's Hood
Armor_174_Lower,Mallas de Tingle,Tingle's Tights,Chausses de Tingle,팅글의 바지,チンクルのズボン,Штаны Тингла,Tingles maillot,Calzamaglia di Tingle,Tingles Strumpfhose,汀空的裤子,汀空的褲子,Chausses de Tingle,Mallas de Tingle,Tingle's Tights
Armor_174_Upper,Camiseta de Tingle,Tingle's Shirt,Combinaison de Tingle,팅글의 옷,チンクルの服,Одеяние Тингла,Tingles hemd,Tunica di Tingle,Tingles Hemd,汀空的衣服,汀空的衣服,Combinaison de Tingle,Camiseta de Tingle,Tingle's Shirt
Armor_175_Upper,Camiseta de langosta,Island Lobster Shirt,Tunique bleue de homard,푸른 가재 셔츠,青いエビシャツ,Туника с омаром,Kreeftenhemd,Maglietta astice,Blaues Hummerhemd,蓝色大虾衬衫,藍色大蝦襯衫,Tunique bleue de homard,Camiseta de langosta,Island Lobster Shirt
Armor_176_Head,Máscara de kolog,Korok Mask,Masque de Korogu,코로그의 가면,コログのお面,Маска корока,Korok-masker,Maschera Korogu,Krog-Maske,克洛格的面具,克洛格的面具,Masque de Korogu,Máscara de kolog,Korok Mask
Armor_177_Head,Capucha de Ravio,Ravio's Hood,Capuche de Lavio,라비오의 후드,ラヴィオの頭巾,Капюшон Равио,Ravio's muts,Cappuccio di Lavio,Ravios Mütze,罗维奥的头巾,羅維奧的頭巾,Capuche de Lavio,Capucha de Ravio,Ravio's Hood
Armor_178_Head,Casco de Zant,Zant's Helmet,Casque de Xanto,젠트의 투구,ザントの兜,Шлем Занта,Zants helm,Elmo di Zant,Zantos Helm,藏特头盔,藏特頭盔,Casque de Xanto,Casco de Zant,Zant's Helmet
Armor_179_Head,Boina de guardia real,Royal Guard Cap,Béret de garde royal,근위병의 모자,近衛兵の帽子,Гвардейский берет,Lijfwachtbaret,Basco da guardia reale,Leibwache-Mütze,近卫兵的帽子,近衛兵的帽子,Béret de garde royal,Boina de guardia real,Royal Guard Cap
Armor_179_Lower,Botas de guardia real,Royal Guard Boots,Bottes de garde royal,근위병의 부츠,近衛兵のブーツ,Гвардейские сапоги,Lijfwachtlaarzen,Stivali da guardia reale,Leibwache-Stiefel,近卫兵的靴子,近衛兵的靴子,Bottes de garde royal,Botas de guardia real,Royal Guard Boots
Armor_179_Upper,Uniforme de guardia real,Royal Guard Uniform,Uniforme de garde royal,근위병의 옷,近衛兵の服,Гвардейский мундир,Lijfwachtuniform,Uniforme da guardia reale,Leibwache-Gewand,近卫兵的衣服,近衛兵的衣服,Uniforme de garde royal,Uniforme de guardia real,Royal Guard Uniform
Armor_180_Head,Casco del espíritu maligno,Evil Spirit Mask,Masque spectral,이차원악령의 투구,異次元悪霊の兜,Череп злого духа,Kwaadaardig masker,Maschera spirito del male,Unheilsreiter-Helm,异次元恶灵头盔,異次元惡靈頭盔,Masque spectral,Casco del espíritu maligno,Evil Spirit Mask
Armor_180_Lower,Botas del espíritu maligno,Evil Spirit Greaves,Grèves spectrales,이차원악령의 경갑,異次元悪霊のすねあて,Поножи злого духа,Kwaadaardige scheenplaten,Schinieri spirito del male,Unheilsreiter-Stiefel,异次元恶灵护胫,異次元惡靈護脛,Grèves spectrales,Botas del espíritu maligno,Evil Spirit Greaves
Armor_180_Upper,Cota del espíritu maligno,Evil Spirit Armor,Armure spectrale,이차원악령의 갑옷,異次元悪霊の鎧,Броня злого духа,Kwaadaardig pantser,Armatura spirito del male,Unheilsreiter-Rüstung,异次元恶灵铠甲,異次元惡靈鎧甲,Armure spectrale,Cota del espíritu maligno,Evil Spirit Armor
Armor_181_Head,Casco divino de Ruta,Vah Ruta Divine Helm,Heaume divin de Ruta,신수 병기·루타,神獣兵装・ルッタ,Шлем Ва-Руты,Vah Ruta-helm,Elmo sacro di Ruta,Ruta-Helm,神兽兵装·露塔,神獸兵裝‧露塔,Heaume divin de Ruta,Casco divino de Ruta,Vah Ruta Divine Helm
Armor_182_Head,Casco divino de Medoh,Vah Medoh Divine Helm,Heaume divin de Medoh,신수 병기·메도,神獣兵装・メドー,Шлем Ва-Медо,Vah Medoh-helm,Elmo sacro di Medoh,Medoh-Helm,神兽兵装·梅德,神獸兵裝‧梅德,Heaume divin de Medoh,Casco divino de Medoh,Vah Medoh Divine Helm
Armor_183_Head,Casco divino de Rudania,Vah Rudania Divine Helm,Heaume divin de Rudania,신수 병기·루다니아,神獣兵装・ルーダニア,Шлем Ва-Рудании,Vah Rudania-helm,Elmo sacro di Rudania,Rudania-Helm,神兽兵装·鲁达尼亚,神獸兵裝‧魯達尼亞,Heaume divin de Rudania,Casco divino de Rudania,Vah Rudania Divine Helm
Armor_184_Head,Casco divino de Naboris,Vah Naboris Divine Helm,Heaume divin de Naboris,신수 병기·나보리스,神獣兵装・ナボリス,Шлем Ва-Наборис,Vah Naboris-helm,Elmo sacro di Naboris,Naboris-Helm,神兽兵装·娜波力斯,神獸兵裝‧娜波力斯,Heaume divin de Naboris,Casco divino de Naboris,Vah Naboris Divine Helm
Armor_200_Head,Gorro del Tiempo,Cap of Time,Coiffe du temps,시간의 용사의 모자,時の勇者帽子,Колпак Героя Времени,Tijdmuts,Cappello eroe del tempo,Zeitmütze,时之勇者帽子,時之勇者帽子,Coiffe du temps,Gorro del Tiempo,Cap of Time
Armor_200_Lower,Pantalón del Tiempo,Trousers of Time,Chausses du temps,시간의 용사의 바지,時の勇者ズボン,Штаны Героя Времени,Tijdbroek,Pantaloni eroe del tempo,Zeithose,时之勇者裤子,時之勇者褲子,Chausses du temps,Pantalón del Tiempo,Trousers of Time
Armor_200_Upper,Túnica del Tiempo,Tunic of Time,Tunique du temps,시간의 용사의 옷,時の勇者服,Туника Героя Времени,Tijdkostuum,Tunica eroe del tempo,Zeitgewand,时之勇者服,時之勇者服,Tunique du temps,Túnica del Tiempo,Tunic of Time
Armor_205_Head,Gorro del Viento,Cap of the Wind,Coiffe du vent,바람의 용사의 모자,風の勇者帽子,Колпак Героя Ветра,Windmuts,Cappello eroe dei venti,Windmütze,风之勇者帽子,風之勇者帽子,Coiffe du vent,Gorro del Viento,Cap of the Wind
Armor_205_Lower,Pantalón del Viento,Trousers of the Wind,Chausses du vent,바람의 용사의 바지,風の勇者ズボン,Штаны Героя Ветра,Windbroek,Pantaloni eroe dei venti,Windhose,风之勇者裤子,風之勇者褲子,Chausses du vent,Pantalón del Viento,Trousers of the Wind
Armor_205_Upper,Túnica del Viento,Tunic of the Wind,Tunique du vent,바람의 용사의 옷,風の勇者服,Туника Героя Ветра,Windkostuum,Tunica eroe dei venti,Windgewand,风之勇者服,風之勇者服,Tunique du vent,Túnica del Viento,Tunic of the Wind
Armor_210_Head,Gorro del Crepúsculo,Cap of Twilight,Coiffe du Crépuscule,황혼의 용사의 모자,黄昏の勇者帽子,Колпак Героя Сумрака,Schemermuts,Cappello del crepuscolo,Schattenmütze,黄昏之勇者帽子,黃昏之勇者帽子,Coiffe du Crépuscule,Gorro del Crepúsculo,Cap of Twilight
Armor_210_Lower,Pantalón del Crepúsculo,Trousers of Twilight,Chausses du Crépuscule,황혼의 용사의 바지,黄昏の勇者ズボン,Штаны Героя Сумрака,Schemerbroek,Pantaloni del crepuscolo,Schattenhose,黄昏之勇者裤子,黃昏之勇者褲子,Chausses du Crépuscule,Pantalón del Crepúsculo,Trousers of Twilight
Armor_210_Upper,Túnica del Crepúsculo,Tunic of Twilight,Tunique du Crépuscule,황혼의 용사의 옷,黄昏の勇者服,Туника Героя Сумрака,Schemerkostuum,Tunica del crepuscolo,Schattengewand,黄昏之勇者服,黃昏之勇者服,Tunique du Crépuscule,Túnica del Crepúsculo,Tunic of Twilight
Armor_215_Head,Gorro de los Cielos,Cap of the Sky,Coiffe du ciel,하늘의 용사의 모자,大空の勇者帽子,Колпак Героя Небес,Hemelmuts,Cappello eroe del cielo,Himmelsmütze,天空之勇者帽子,天空之勇者帽子,Coiffe du ciel,Gorro de los Cielos,Cap of the Sky
Armor_215_Lower,Pantalón de los Cielos,Trousers of the Sky,Pantalon du ciel,하늘의 용사의 바지,大空の勇者ズボン,Штаны Героя Небес,Hemelbroek,Pantaloni eroe del cielo,Himmelshose,天空之勇者裤子,天空之勇者褲子,Pantalon du ciel,Pantalón de los Cielos,Trousers of the Sky
Armor_215_Upper,Túnica de los Cielos,Tunic of the Sky,Tunique du ciel,하늘의 용사의 옷,大空の勇者服,Туника Героя Небес,Hemelkostuum,Tunica eroe del cielo,Himmelsgewand,天空之勇者服,天空之勇者服,Tunique du ciel,Túnica de los Cielos,Tunic of the Sky
Armor_220_Head,Máscara de Sheik,Sheik's Mask,Masque de Sheik,시크의 마스크,シークのマスク,Маска Шиик,Sheiks masker,Maschera di Sheik,Shiek-Maske,希克面罩,希克面罩,Masque de Sheik,Máscara de Sheik,Sheik's Mask
Armor_225_Head,Máscara de la fiera deidad,Fierce Deity Mask,Masque du mauvais génie,귀신의 모자,鬼神帽子,Маска Лютобога,Fierce Deity-masker,Maschera furia divina,Grimmige-Gottheit-Mütze,鬼神帽子,鬼神帽子,Masque du Dieu démon,Máscara de la Deidad,Fierce Deity Mask
Armor_225_Lower,Botas de la fiera deidad,Fierce Deity Boots,Bottes du mauvais génie,귀신의 부츠,鬼神ブーツ,Сапоги Лютобога,Fierce Deity-laarzen,Stivali furia divina,Grimmige-Gottheit-Stiefel,鬼神靴,鬼神靴,Bottes du Dieu démon,Pantalón de la Deidad,Fierce Deity Boots
Armor_225_Upper,Cota de la fiera deidad,Fierce Deity Armor,Armure du mauvais génie,귀신의 옷,鬼神服,Доспехи Лютобога,Fierce Deity-harnas,Tunica furia divina,Grimmige-Gottheit-Panzer,鬼神服,鬼神服,Armure du Dieu démon,Armadura de la Deidad,Fierce Deity Armor
Armor_230_Head,Gorro del héroe,Cap of the Hero,Coiffe de l'Éveil,시작의 용사의 모자,始まりの勇者帽子,Колпак Героя Хайрула,Heldenmuts,Cappello delle origini,Ursprungsmütze,初始之勇者帽子,初始之勇者帽子,Coiffe du Prélude,Gorro del Preludio,Cap of the Hero
Armor_230_Lower,Pantalón del héroe,Trousers of the Hero,Culotte de l'Éveil,시작의 용사의 바지,始まりの勇者ズボン,Шорты Героя Хайрула,Heldenbroek,Pantaloni delle origini,Ursprungshose,初始之勇者裤子,初始之勇者褲子,Culotte du Prélude,Pantalón del Preludio,Trousers of the Hero
Armor_230_Upper,Túnica del héroe,Tunic of the Hero,Tunique de l'Éveil,시작의 용사의 옷,始まりの勇者服,Туника Героя Хайрула,Heldenkostuum,Tunica delle origini,Ursprungsgewand,初始之勇者服,初始之勇者服,Tunique du Prélude,Túnica del Preludio,Tunic of the Hero
